sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080,sample_081,sample_082,sample_083,sample_084,sample_085,sample_086,sample_087,sample_088,sample_089,sample_090,sample_091,sample_092,sample_093,sample_094,sample_095,sample_096,sample_097,sample_098,sample_099,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139,sample_140,sample_141,sample_142,sample_143,sample_144,sample_145,sample_146,sample_147,sample_148
0.0352544801407,0.246155954063,-0.0566516753812,0.0912758964486,0.0516466605647,-0.098852945209,-0.253421178305,-0.0536134361853,-0.0728134449872,0.229625623564,0.0722915123833,-0.34746118578,-0.468023883024,0.191690145441,0.295385245523,0.358476235323,0.386524377748,0.338885689006,0.553058661355,0.112761880426,0.405151277093,0.369004085993,-0.00310499304377,0.297229096652,0.168208351942,-0.523428331079,-0.321017949769,-0.524522626469,0.604793476441,-1.07065805267,0.939273234423,1.00872025471,-0.68492755606,-0.991248484856,1.01433491984,1.16858621638,0.831903623194,0.845502861874,0.517178726749,0.601717939693,-1.14648810719,-0.75418728725,-0.839614993479,0.399895699266,0.61889696615,0.188021592621,-1.17773439011,-1.104095198,-1.10433179872,-0.655678916324,-0.505849571973,-0.873485254596,0.89378918655,1.00818138644,1.1413790683,0.525914625515,0.261837821771,-0.148297320366,-0.884442336219,-0.200906237364,-0.184073881631,-0.45603830619,-0.242726187263,-0.673442387765,-0.053886513539,-0.842666124848,0.092839981453,0.267327061075,-0.864601054537,-0.688139656971,0.222798123652,0.515147025438,-0.708607884574,0.265390523251,1.0643781029,1.45268783669,1.13441566133,0.472752748492,0.603209017991,0.556178793116,0.135435284441,-0.15665964147,-0.135653933869,1.07396217804,1.03485684971,0.795916676811,1.11163816812,-0.242465237479,-0.905855262129,0.67817498356,1.04309768453,0.1185142365,0.905496625747,0.423948852058,0.841949161903,0.0339248399823,0.843078004192,0.10788948389,-0.191480077504,0.35243504832,0.111026587322,0.326849908257,0.207265660824,1.29037777408,0.791423657936,0.498043322825,0.502975578147,0.479391216164,0.560096813171,0.95611331495,0.980302206714,0.901787704472,0.628742709129,0.742660858951,-0.0886770815938,0.650533940285,0.283618621352,-0.394019348973,-0.0759173920913,-0.0257219715654,0.388425258496,0.0290312363744,-0.0740865227573,-0.550003248027,0.614385015985,-3.32595268125,3.11339768985,-3.32595268125,-3.32595268125,-3.32595268125,-3.32595268125,0.244378582366,0.386742139753,0.338640865746,-0.140834937499,-0.0415509489525,-0.110014514222,0.584676544941,0.60228096513,0.580591036505,-0.0956249524776,-0.0689157096689,-0.345261627638,-2.98003012473,-3.08559054682,-3.1273172902,-0.442844561491,-0.226427447353
0.807704847614,-0.110634894493,0.292653309461,0.264940125124,-0.100990076334,0.0158958540652,0.0289501794421,0.126873844492,0.234238074101,2.14927391457,0.087289806305,-0.0903786028741,0.379395997593,-0.388114149765,-0.388114149765,-0.347174316015,0.175065852097,1.54035082324,0.470835078354,1.44630345023,0.323050199722,-0.149006799843,-0.351876672894,-0.37423221017,-0.381375066636,-0.378084632649,-0.383091378565,-0.368151374928,-0.353119729101,-0.388114149765,-0.388114149765,-0.370489970648,-0.385056399676,-0.388114149765,-0.363635580102,-0.388114149765,-0.261835481313,-0.368116109642,-0.37610891542,-0.374675363188,-0.385190283924,-0.388114149765,-0.388114149765,-0.35216058529,-0.388114149765,-0.376972370475,-0.388114149765,-0.383575543806,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.378939487303,-0.388114149765,-0.380427261886,-0.388114149765,-0.384406132277,-0.388114149765,-0.0780386237648,0.0877783938281,0.251301518054,2.67458021241,3.81406706658,3.24671219968,1.23889809583,-0.388114149765,0.756374199977,-0.35619498453,-0.202526872804,-0.273342957706,2.34979371492,-0.108525915582,-0.386280142959,-0.378856690157,-0.356836898096,-0.375429560121,-0.388114149765,-0.388114149765,-0.388114149765,-0.357444142797,-0.373782739926,-0.388114149765,-0.388114149765,-0.350558102626,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.355490469994,-0.22052207031,-0.33348097658,-0.000234223694512,0.485521276301,-0.370185679117,-0.294609095436,6.99553381515,-0.360089886663,1.68070106292,-0.32284423559,-0.0465097988192,-0.368649118101,-0.288702693327,-0.292159640041,-0.208639960917,0.44911071169,-0.348453321266,-0.342057013764,-0.373128824421,-0.038458242531,-0.341649047575,-0.34765580292,-0.388114149765,-0.388114149765,-0.388114149765,-0.325240843054,-0.36390787815,-0.388114149765,-0.388114149765,0.233794119545,1.32912991523,-0.369122715479,-0.388114149765,-0.352799371514,-0.388114149765,-0.344523439182,-0.388114149765,-0.388114149765,6.7435843607,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.388114149765,-0.359280248005,-0.388114149765,-0.357896627643,-0.388114149765,-0.308694437115,-0.388114149765,-0.352145970733,-0.388114149765,-0.371225878767
-0.305099245053,0.0760331708312,-0.168771121185,-0.220652071384,-1.00704431782,-0.933007672719,-1.13647914704,-0.277828483049,-0.308414762367,-0.509179510325,-0.507550658221,-0.173587468607,-0.498191857657,-1.45871225896,-1.01524427399,-0.580231883257,-0.253278931974,-0.0979786431785,-0.23699092194,-0.594563358419,-0.483351891991,-0.588266079144,0.696422337714,0.903793615257,0.708244222874,0.27873363445,0.432336627755,0.313021747494,1.15757968406,-0.517415355263,1.39905433617,1.44891470495,0.111450500552,-0.44761841802,1.52992873411,1.56118961019,1.3994920949,1.48867500501,1.15403945112,1.21543572891,-0.990105913082,-0.975198297174,-0.915866596248,1.00364884229,1.31299493458,0.528022500315,-0.694907843896,-0.261914886867,-0.336049537275,-0.731994347809,-0.624604662812,-0.905586539024,0.943973830966,1.05016925538,1.1274599067,0.525245904262,0.175419106568,-0.29626692912,-0.696962902246,-0.277020918761,-0.412371920187,-0.441467872474,-0.499813757695,-0.875193630387,-0.52180433065,-1.25178376758,-0.181128737874,-0.136505209277,-0.835967516614,-1.01238830475,-0.0386866927303,-0.0697822212153,-0.796863234742,0.786570533366,1.35964778442,1.19542142842,1.25304889256,0.797892600682,0.749797389314,0.842481862803,-0.137159246119,0.0807028688547,0.0126648594002,1.42018408774,1.38803122006,1.07876332663,1.37630595421,-0.378709375059,-0.769174614766,1.28967770956,1.43071656744,-0.716058397404,0.354918041749,-0.518045186901,-0.138397154114,0.297398934602,1.25670516989,0.0928117930987,-0.143208524157,0.335806546212,0.227912016587,0.262313476088,-0.461869932166,0.0706832665233,-0.0564804849223,0.0420006339955,-0.0777138934503,0.993312344419,0.226681275899,-0.48366783239,0.110557534276,-0.116181873529,0.121990340206,0.188289741261,-0.511588746906,1.09582296668,0.604380452136,-0.125116951357,-0.133486352597,-0.144947693277,0.1033840271,-0.394613658208,-0.439589257358,-0.750666489826,0.896107000499,-2.200327607,-2.200327607,-2.200327607,-2.200327607,-2.200327607,-2.200327607,0.769950231723,0.979454582683,0.805138134042,0.38750721717,0.37815166318,0.325179354447,0.957979352356,1.08531437682,1.01494016663,0.312403710147,0.513142916953,0.421891855519,-2.10200080875,-2.07294211318,-2.1468491269,-0.0605371306513,0.345349692292
0.294140074291,0.363851787083,0.339763071585,0.169050413793,1.07926560916,0.65109749342,1.05103575995,0.137938301713,-0.0331346136288,0.380028215831,0.710298138425,0.257099767604,0.504495840593,1.06213558835,0.920573985478,0.770245771375,0.414959408194,0.767082964551,0.591625731905,0.281447675938,0.577368224266,0.658140719742,-0.18436165639,-0.03342554493,-0.0760167076631,0.379484646018,-0.541160224928,-0.0845108203428,-0.524602001653,-0.218993273851,-0.634890584595,-0.682419640102,-0.366200161224,-0.786091028691,-0.316905113311,-0.454567614594,0.356798413335,-0.265190135468,-0.0875050176222,-0.540120139262,-0.728510369456,-0.581162153233,-0.68199366016,-0.513575687624,-0.452911731895,-0.0673892296458,-0.874380536007,-0.852427415127,-0.833079762535,-0.568446300595,-0.533909879516,-0.764454715205,-0.517679413102,-0.237542733217,-0.242974374541,-0.361559956015,0.014299220261,0.0370186631358,-0.221460071667,-0.0460208901698,0.234703310319,0.210519658014,0.152674578892,0.132942329344,-0.283936465887,-0.0166323188185,-0.136446704752,-0.0307583996172,-0.41302788878,-0.151025256026,0.367920065662,0.550856224404,-0.68677905738,-0.404100124498,-0.20879686175,-0.381260440108,-0.269215750072,-0.549131017865,0.214209504967,-0.507023854895,-0.755531180566,-0.814836640252,-0.816158386694,-0.41268845129,0.107661910784,-0.662137188606,0.444864366266,-0.512907153266,-0.826147853849,-0.0847452731567,0.354002575003,1.14223954651,0.938626857032,1.38748039563,1.38752927419,0.896209817146,-0.0299287397576,0.947841012809,0.748243246297,1.0672767958,0.893571004284,0.994337246484,0.560651372442,1.09084375611,1.16765442235,0.82734182149,1.16816808559,-0.377928844176,1.11357422649,1.59739420055,0.340931525475,1.07434953796,0.731521638822,0.777143594084,0.435222875425,-0.277719358157,0.258074840151,-0.875334006777,-0.205842034794,-0.307693071267,0.076504594912,-0.263771084567,-0.307698362439,-0.210265317629,-0.229921474314,-0.890364447749,-0.890364447749,-0.890364447749,-0.890364447749,-0.890364447749,-0.890364447749,-0.436709194252,-0.409578163638,-0.55034786931,-0.213375643561,-0.566452040136,0.706188488606,-0.515244371073,-0.649363192213,-0.626242161585,-0.0735175244828,-0.393078388727,0.351961674493,-0.890364447749,-0.890364447749,-0.890364447749,0.667533506426,0.478134931479
-0.0828817225294,0.36195833096,0.260544608327,0.0652491446834,-0.616429785166,-0.409510332707,0.025196246138,-0.100770765709,-0.0191587614626,-0.799149306964,-0.659699328953,-0.0489160060716,-0.292792455464,-0.794076845462,-0.760125022882,-0.460773500404,0.437478589301,0.533086021939,0.355970937317,0.0452267155407,-0.311010757395,-0.55727182183,0.566261219079,0.649828723511,0.77588445233,-0.00226927176996,0.260906714518,0.156764711787,0.454073031282,0.907143913139,0.7951378372,0.811805046799,0.493724050054,0.63682259233,1.18047294514,1.16346832543,1.02828647871,1.08123598295,0.824554697775,0.871096567092,-0.39518068516,-0.0517771181785,-0.216002672474,0.571746730246,0.884972091601,0.00548718941539,-1.04321388616,-0.514740275972,-0.714779162926,-0.634893033362,-0.85149594463,-0.933510475379,0.664897719991,0.78912323728,0.789128552727,0.279446264618,-0.253594473091,-0.63510832563,-0.462952433648,0.0711235655962,-0.0217990540385,-0.147736662275,0.040757003989,-0.509174620384,-0.222086865696,-0.73757030012,-0.0390563290259,0.172149565036,-0.636371431279,-0.627421490989,0.0472793102169,0.0989329134444,0.0103384310807,0.507365887457,0.707328264087,0.502393849675,0.367154299003,0.248235648779,0.292426848994,0.409076885964,-0.444568672846,-0.283592613829,-0.648020927058,1.06880808012,0.807026717384,0.630158555042,0.848827903069,-0.562780774422,-0.847513840322,0.909049314497,0.984048578565,-0.681216072807,0.410558845318,-0.247110871645,-0.245960953864,-0.384039889489,1.02922411442,-0.116907912065,-0.48105916604,0.100045369721,-0.189698737715,-0.0276104615817,-0.525112847999,-0.195492901186,-0.642637198788,-0.358428638021,-0.0779562664508,0.693518765401,-0.179887856753,-0.802855824229,-0.0610998145206,-0.228530129302,-0.219357892517,-0.289118092919,-0.769680295076,0.650757322479,0.321777724147,-0.455438683205,0.15869890264,0.102189198224,0.144071479588,0.362175448909,0.327576215707,0.0577393064105,0.493794168239,-1.39537895107,-1.39537895107,-1.39537895107,-1.39537895107,-1.39537895107,-1.39537895107,0.503255180178,0.709781224076,0.666090422524,0.130576870696,0.290844308371,0.201173985289,0.276860654201,0.895562399493,0.751392441755,0.16454773178,0.305560247193,0.127085454814,-1.33523070229,-1.39537895107,-1.39537895107,0.495206138322,0.207715359552
0.180065655516,1.23285446483,0.419404592228,0.380064987078,0.30489082679,0.491713372144,0.683039952884,-0.264539462316,-0.487689632907,0.141006365716,0.152311811571,0.00160363662995,0.292607425548,-0.165949772089,-0.0705502240927,0.11128189159,0.486139417459,1.83413010501,0.997084114688,1.62550468721,0.98833390072,0.509565376244,-0.589333645189,-0.59702152942,-0.590553532699,-0.554815632602,-0.574221555354,-0.570004798513,-0.562137872074,-0.586059049031,-0.556614369785,-0.603986587555,-0.591811289127,-0.588679238813,-0.591672404546,-0.603986587555,-0.603986587555,-0.597276040207,-0.586032354131,-0.603986587555,-0.589452005677,-0.603986587555,-0.566101738585,-0.550529648856,-0.603986587555,-0.570926891247,-0.591179084647,-0.597186379921,-0.599461668387,-0.603986587555,-0.584110894263,-0.587353219198,-0.594811925092,-0.577516150933,-0.581100949443,-0.599256957023,-0.603986587555,-0.600854157224,1.43489237249,1.27650855056,1.77278717077,0.823610022845,2.22497325489,1.91429308516,-0.173516690339,0.362417261359,1.38186775831,0.907907059305,1.91764947826,2.5696557594,2.01702197579,-0.163796087879,-0.580402916326,-0.591662255195,-0.603986587555,-0.594458092972,-0.578228331137,-0.603986587555,-0.603986587555,-0.573316580587,-0.547853555615,-0.565509797012,-0.582217067764,-0.428898682633,-0.603986587555,-0.603986587555,-0.583965497974,-0.603986587555,-0.603986587555,-0.553170133505,-0.562734440371,1.23769754277,-0.0816426221618,0.320102711607,0.188492623297,0.741332388383,-0.575962324453,1.30534349335,1.62680547261,2.00592555114,1.87988137387,2.71357713525,2.62122782689,0.356137950969,0.103677008784,0.403856833612,1.07055529698,-0.603986587555,0.89745649378,0.641089507631,0.730292548991,0.989528557628,1.47602157713,0.401789710889,-0.383575340872,-0.585777173577,-0.603986587555,-0.545174558593,-0.145504246356,-0.480174947131,-0.351211398175,-0.553280697396,-0.534561741459,-0.466325214434,-0.518626212048,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.574186827096,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.603986587555,-0.515942638461,-0.603986587555,1.45525247876,-0.476601093743,-0.27861861424,-0.603986587555,-0.603986587555
2.97838874897,2.49133408494,3.32743001231,2.34818704274,-0.00816197563082,0.930010447584,-0.29132190655,0.176478477068,0.479195428043,1.17455291742,0.657540148753,2.43816637255,3.28827937647,0.754318336045,0.241700026038,1.65067647694,2.57904387132,2.9328801943,2.91632047259,2.74784054607,2.85095537065,2.30166906247,-0.623091604855,-0.596663811721,-0.631005464092,-0.627715030105,-0.622751290565,-0.632000117077,-0.623599489619,-0.637744547221,-0.637744547221,-0.585777336048,-0.634686797132,-0.633895687023,-0.571819427484,-0.595309026384,-0.478133125783,-0.598140560298,-0.602152757532,-0.611045182789,-0.637744547221,-0.637744547221,-0.624956125845,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.633219628053,-0.564536496588,-0.637744547221,-0.604749958878,-0.575222291005,-0.620019966176,-0.614858909109,-0.633014916689,-0.615699921223,-0.628376539794,1.17164266151,2.28746878548,1.56884622501,1.17425540618,1.56070659075,0.788665558256,0.383026608173,0.380401669899,0.154184014851,0.566803471603,0.0794894683811,0.15803491097,2.61605080512,3.00118816531,-0.634079891034,-0.619314543066,-0.6298330447,-0.631382140182,-0.624782485333,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.600188500082,-0.598682115702,-0.637744547221,-0.61772345764,-0.622574491465,-0.637744547221,-0.586928093171,-0.596492400037,-0.547199739722,-0.143861882845,0.0345762490023,-0.637744547221,0.0107544896206,-0.637744547221,0.24068303705,0.487061359892,0.23762492937,-0.0576381765591,-0.376434314499,-0.562331726687,-0.580441760825,-0.592022088793,-0.32723473195,-0.547658465082,-0.622759221876,-0.288088639987,-0.637744547221,-0.306833897033,-0.637744547221,-0.466494402541,-0.567984180883,-0.612118939362,-0.601651380755,-0.619193617513,-0.637744547221,-0.598412983147,-0.637744547221,-0.618753112935,-0.637744547221,-0.230121429675,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.619750197602,-0.637744547221,-0.637744547221,-0.637744547221,-0.637744547221,-0.262624470545,-0.637744547221,-0.618429867016,-0.637744547221,-0.637744547221,-0.637744547221,1.91488687576,1.88090333273,1.7104837838,-0.637744547221,-0.637744547221
-0.0411965866765,0.673347817905,1.56227543032,1.16970702245,0.553273968549,0.6840790176,0.994435390736,0.0820776008335,0.527255604809,0.273949859298,0.794210823426,0.46538094729,0.512771379412,1.98823820256,1.87877828506,3.23671298159,1.32187300451,0.902865120639,0.643769279419,1.16204782853,1.33270984085,2.30642283894,-0.856385672268,-0.921398024587,-0.962333361175,-0.464615284556,-0.402310237033,-0.588480312159,-0.39145905917,-1.76930866926,-0.25020157087,-0.333978753586,-1.34159759119,-1.45755715003,0.169186040927,-0.131144045717,0.261827686213,-0.498101316643,-0.579380257608,-0.557294105253,0.225325877566,0.340036773998,0.103487596464,0.200381771726,0.173583733071,0.904045788132,-0.285635042903,-0.596132444807,-0.0967576573196,0.331602394962,0.995806166589,-0.175899133406,-0.686751567388,-0.600018694666,-0.625376420254,-0.633757624189,-0.977324256527,-1.09205378941,0.722910028097,1.08719412201,1.07836247972,1.2560021345,1.3371796664,0.826482680026,1.17292825065,-0.213554197055,1.15977605483,1.05664468889,-0.497594938046,-0.39612009185,1.00962126065,0.771130133745,0.117471226367,-0.970866381597,-0.751695411684,-0.7056869891,-0.730388312691,-0.843064680707,-0.782115083759,-0.763728719303,-0.276022283767,-0.00605807851566,-0.209849585316,0.047367868045,-0.624027017549,-0.938218433189,-0.80694880211,-0.132143501699,-0.348165293254,-0.658129663933,-0.458932217776,0.973441456069,0.750213485694,1.92552097042,3.06907132718,-0.120467371207,-0.617938597209,0.327914459072,-0.104287116509,0.312736848289,0.257804820808,0.206166639972,-0.260203180993,-0.0488847378676,-0.0695358924211,0.211239411731,0.397547128701,-0.763870063523,0.319010204161,0.833363263039,1.01662220745,1.22908280948,0.0507610549349,0.104935999111,-0.277595320287,-0.849410374686,-0.898859691492,0.0134529356258,2.16098522333,2.1269245847,2.45877498782,0.904775524277,0.475824091274,0.779300801201,-0.960875107178,-2.6326885767,-2.6326885767,-2.6326885767,-2.6326885767,-2.6326885767,-2.6326885767,0.223348587161,-0.00795893602436,-0.157813936983,-0.640445693507,-0.520296193971,-0.68569883335,0.141179481596,-0.0233141988802,-0.0415446258587,-0.509346699111,-0.371963788195,-0.440933825477,-1.49877506583,-1.77464240807,-2.5284469658,-0.492898100357,-0.792638474872
0.432203576918,0.475537976868,0.558511793006,0.497991699691,-0.177582184562,-0.514204463476,-0.564779051414,1.36074740906,2.09136982985,0.517365410235,-0.548125264358,0.399326337157,0.92179823725,-0.631502699593,-0.580613822154,-0.590562865843,0.565674863944,0.558246077717,0.746949458064,0.0353084965684,-0.176767502072,-0.392395349672,-0.602408426579,-0.603928893084,-0.618069644738,-0.618152239839,-0.626479928394,-0.620046649399,-0.617357641992,-0.631502699593,-0.615461316218,-0.579535488421,-0.625396520757,-0.621908183094,-0.55979442229,-0.589067178756,-0.575420155165,-0.51111935268,-0.613548466169,-0.55345247623,-0.625663491987,-0.631502699593,-0.631502699593,-0.560843491976,-0.463517568547,-0.620360920304,-0.625078444263,-0.622445993587,-0.626977780425,-0.631502699593,-0.624833478358,-0.631502699593,-0.613236784424,-0.613778118548,-0.59364585913,-0.608075116628,-0.624100363233,-0.628370269263,1.24104596255,2.1151880117,1.51843647539,1.27114241,1.27090025641,1.20945658516,0.232167169957,-0.218197443186,0.636158106189,0.533370090837,0.206155201811,0.191345600191,0.703316730349,0.549640194452,-0.631502699593,-0.594976218695,-0.577393214727,-0.600087901631,-0.580633047395,-0.610324261468,-0.579761045474,-0.600832692625,-0.631502699593,-0.59302590905,-0.631502699593,-0.522818208154,-0.518615004026,-0.631502699593,-0.553716606789,-0.616332643837,-0.631502699593,-0.580686245544,-0.537768345236,-0.31008446377,2.68585791555,-0.129972898574,-0.599353032251,3.2596186771,-0.540989958229,3.31807465914,2.75922344373,2.1228090021,2.55296497864,2.66638796088,1.54317536937,0.298054262689,0.531285762175,1.57584426638,1.09467866021,-0.577620805645,1.56048680894,1.71650906399,1.45927472079,-0.367895619029,1.73119492134,2.48977621226,0.841290693767,-0.619326322626,-0.631502699593,-0.616472258622,-0.46554868735,-0.415071047357,-0.393729989419,-0.631502699593,-0.324416971534,-0.631502699593,-0.506047634648,-0.631502699593,-0.631502699593,-0.631502699593,-0.631502699593,-0.631502699593,-0.631502699593,-0.61046426201,-0.631502699593,-0.604862658776,-0.611537852209,-0.631502699593,-0.631502699593,-0.631502699593,-0.528035827866,-0.593239338066,-0.600407407192,-0.631502699593,-0.631502699593,0.979722347765,0.849276491685,0.654566399806,-0.631502699593,-0.631502699593
2.8987669642,2.40389644483,2.1375312224,3.02806144826,1.23818465551,0.609823171813,-0.542859759766,3.43271014079,3.40498300564,2.70321386175,1.30785710477,1.84522734085,2.11091976461,2.30176111085,-0.994524156879,-0.908480448874,2.65162465909,1.99259584105,2.57164308308,2.42006467244,1.63537218961,1.73496523545,-1.14260967605,-1.18699915223,-1.21495619254,-1.25365239211,-1.23757287411,-1.22525653834,-1.19814346854,-1.27233253543,-1.20894900734,-1.15370612791,-1.2157774175,-1.26006415946,-1.14270466618,-1.17990455535,-1.21260127849,-1.08605360744,-1.19998878055,-1.23399581429,-1.28670018582,-1.28670018582,-1.27391176444,-1.2160409782,-1.28670018582,-1.21119524081,-1.28348289928,-1.26866806208,-1.27767073018,-1.28670018582,-1.27340592735,-1.25370559748,-1.19853475372,-1.10712528947,-1.15663981161,-1.20918914864,-1.24664913712,-1.2742289104,3.53812691686,2.52684091268,3.07104763846,2.24141678489,2.29979294214,1.8297796752,3.11796209318,0.778404455168,2.89198416596,2.83690217899,2.33537756966,1.87671045623,2.62813111023,2.87858447147,-1.26850974343,-1.17256312066,-1.06657774086,-1.06441707207,-1.1300352668,-1.2244647411,-1.18576288187,-1.25603017885,-1.27236877598,-1.17544523441,-1.26493066603,-1.01960750243,-1.2476377543,-1.05847292668,-1.07760457234,-1.22735372596,-1.25407650605,-1.18752519059,-1.09560539851,-0.191366007647,1.12240863254,1.85886466841,-1.08073993979,1.66172522645,-1.12118797925,1.76716898543,2.70917013497,1.12287077712,1.34476742434,0.551586493297,1.09409809994,1.41721417456,1.42057435028,1.39389849699,1.10189653873,-1.19537819144,1.05011936004,-0.570640777493,0.71612378168,-0.753855440589,1.66639032401,0.820492736651,0.432733949599,-1.12840551684,-1.16353745102,-1.24227008594,-1.15531802138,-1.01855301939,-1.11129483564,-1.28670018582,-0.148611034208,-1.28670018582,-1.04978908122,-1.28670018582,5.15265018528,-1.28670018582,-1.28670018582,-1.28670018582,-1.28670018582,-1.26566174824,-1.15107043251,-1.23411141912,-1.2185004009,-1.22489567947,-1.28670018582,-1.28670018582,-1.28670018582,-1.18480872428,-1.25560489342,-1.2564826637,-1.28670018582,1.04133497056,-0.0496641334923,1.44003536852,-1.28670018582,-1.23686765831
